X499.pos;319.2278359;1.24;Unknown;all fish;14.69143534;NO
X1310.pos;284.3318933;1.25;Unknown;all fish;20.12055369;NO
X187.pos;475.259259;1.25;Unknown;all fish;47.4510661;YES
X811.pos;243.0879392;1.26;Unknown;all fish;104.6339725;NO
X135.pos;312.1967273;1.27;Unknown;all fish;130.6620843;YES
X632.pos;330.227519;1.27;Unknown;all fish;33.66421512;NO
X884.pos;240.152786;1.28;Unknown;all fish;106.245325;NO
X760.pos;254.103141;1.29;Unknown;all fish;8.782151308;NO
X917.pos;261.1315685;1.29;Unknown;all fish;65.74365736;NO
X1231.pos;105.953976;1.3;Unknown;all fish;139.6550229;NO
X1289.pos;298.1808772;1.3;Unknown;all fish;336.4488048;YES
X174.pos;204.0658116;1.3;Unknown;all fish;197.3885384;YES
X1088.pos;103.9555938;1.31;Unknown;all fish;37.09204333;NO
X732.pos;192.065892;1.31;Unknown;all fish;45.45905448;NO
X621.pos;372.2436878;1.32;Unknown;Damselfish;228.4283838;YES
X982.pos;146.9808638;1.32;Unknown;all fish;577.0321935;NO
X908.pos;283.1759967;1.33;Unknown;all fish;731.0692941;YES
X942.pos;300.2022252;1.33;Unknown;all fish;429.7552502;YES
X574.pos;144.066208;1.38;Unknown;all fish;41.51302282;NO
X1290.pos;186.2218686;1.39;Unknown;all fish;210.1563111;YES
X639.pos;130.15914;1.41;Unknown;all fish;14763.49384;NO
X977.pos;344.2289233;1.42;Unknown;all fish;817.5231081;YES
X998.pos;327.2020485;1.42;Unknown;all fish;304.1020765;YES
X873.pos;365.1511822;1.45;Unknown;all fish;213.4597082;YES
X1057.pos;206.1396666;1.46;Unknown;all fish;767.8796656;NO
X1009.pos;388.2546271;1.49;Unknown;all fish;708.7042266;YES
X1043.pos;371.2280656;1.49;Unknown;all fish;129.4920561;NO
X837.pos;155.154883;1.5;Unknown;all fish;30.71643328;YES
X1105.pos;432.280762;1.56;Unknown;all fish;468.7333014;YES
X199.pos;153.066206;1.63;Unknown;Clownfish;45.84357326;NO
X1209.pos;476.3067454;1.64;Unknown;all fish;235.8273306;NO
X1120.pos;242.1178004;1.67;Unknown;all fish;113.6653161;NO
X382.pos;233.1005988;1.72;Unknown;all fish;116.1330789;NO
X1260.pos;520.3324192;1.73;Unknown;all fish;137.902804;NO
X365.pos;232.0979384;1.75;Unknown;all fish;915.6985114;YES
X1320.pos;144.9818937;1.76;Unknown;all fish;1558.59978;NO
X57.pos;177.0335943;1.76;Unknown;Damselfish;572.6538553;YES
X808.pos;245.1182271;1.79;Unknown;all fish;106.7612422;YES
X832.pos;202.1084083;1.79;Unknown;all fish;144.0346334;NO
X841.pos;220.118945;1.79;Unknown;all fish;2602.953727;YES
X867.pos;246.1149788;1.79;Unknown;all fish;488.3272397;YES
X889.pos;184.0974497;1.79;Unknown;all fish;84.8293932;NO
X878.pos;228.1031573;1.83;Unknown;all fish;280.1625257;YES
X1222.pos;155.1547671;1.87;Unknown;all fish;354.7254028;YES
X1149.pos;130.1597125;1.89;Unknown;all fish;46837.75948;YES
X260.pos;271.1299633;1.9;Unknown;Damselfish;106.9337644;YES
X1119.pos;263.994082;1.91;Unknown;all fish;2297.15247;YES
X985.pos;230.0889095;1.93;Unknown;Clownfish;30.00495526;NO
X1173.pos;285.1270714;1.96;Unknown;Clownfish;9.621517899;NO
X102.pos;207.03656;1.98;Unknown;Clownfish;0.004482083;NO
X477.pos;298.0973724;1.99;Unknown;all fish;478.3754692;YES
X498.pos;136.0614104;1.99;Unknown;all fish;256.0823129;NO
X31.pos;412.1307182;2;Unknown;Damselfish;271.2333973;YES
X1182.pos;284.1229185;2.01;Unknown;Clownfish;18.4718328;NO
X26.pos;411.1272333;2.01;Unknown;Damselfish;2311.016415;YES
X13.pos;386.1344027;2.02;Peptide;Damselfish;1400.042133;YES
X36.pos;410.1310899;2.02;Unknown;Damselfish;910.3330393;YES
X48.pos;215.0733458;2.02;Unknown;Damselfish;1300.398139;NO
X12.pos;384.1341128;2.03;Peptide;Damselfish;2314.456734;YES
X20.pos;432.1132286;2.03;Peptide;Damselfish;906.3680411;YES
X21.pos;434.1129873;2.03;Unknown;Damselfish;259.124467;YES
X22.pos;233.0839202;2.03;Unknown;Damselfish;3433.290196;YES
X28.pos;433.1089636;2.03;Unknown;Damselfish;2271.383205;YES
X33.pos;448.0865762;2.03;Unknown;Damselfish;550.2106399;YES
X34.pos;449.0827882;2.03;Unknown;Damselfish;1238.831798;YES
X9.pos;385.1308351;2.03;Unknown;Damselfish;12434.03537;YES
X1.pos;407.1129235;2.04;Unknown;Damselfish;7771.580496;YES
X2.pos;406.1165495;2.04;Unknown;Damselfish;1443.140855;YES
X25.pos;423.0866445;2.04;Unknown;Damselfish;5114.47259;YES
X30.pos;422.0907098;2.04;Unknown;Damselfish;932.2185933;YES
X4.pos;408.1167792;2.04;Peptide;Damselfish;818.8310218;YES
X5.pos;153.0545218;2.04;Unknown;Damselfish;6867.629834;YES
X8.pos;451.1197364;2.04;Unknown;Damselfish;363.8805234;YES
X11.pos;171.065253;2.05;Unknown;Damselfish;6768.322231;YES
X14.pos;189.0765636;2.05;Unknown;Damselfish;84361.5358;YES
X29.pos;424.0902317;2.05;Unknown;Damselfish;601.4968053;YES
X32.pos;425.087355;2.05;Unknown;Damselfish;217.980582;YES
X15.pos;111.0437527;2.06;Unknown;Damselfish;2370.551917;YES
X16.pos;125.05964;2.06;Phenol;Damselfish;1105.384522;YES
X19.pos;126.0308048;2.06;Unknown;Damselfish;772.4868836;YES
X23.pos;141.0544399;2.06;Unknown;Damselfish;1351.094375;YES
X1048.pos;121.0393122;2.09;Unknown;all fish;362.6070764;NO
X1055.pos;139.0506818;2.09;Carboxylic acid;all fish;3971.560806;YES
X1128.pos;93.04416291;2.09;Unknown;all fish;243.0996333;NO
X3.pos;397.1107476;2.09;Unknown;Damselfish;269.6069845;YES
X56.pos;289.1099328;2.09;Unknown;Damselfish;604.7847068;YES
X63.pos;288.1129201;2.1;Unknown;Damselfish;147.3214357;NO
X793.pos;331.0777655;2.1;Unknown;Clownfish;7.290244203;NO
X714.pos;310.1483463;2.11;Unknown;Clownfish;10.01547072;NO
X788.pos;198.080175;2.11;Unknown;Clownfish;15.38143942;NO
X826.pos;220.0620732;2.11;Unknown;all fish;64.43965572;NO
X857.pos;236.0359741;2.11;Unknown;Clownfish;0.004335379;NO
X960.pos;315.1042426;2.11;Unknown;all fish;180.7746906;YES
X1197.pos;144.9819554;2.12;Unknown;all fish;623.5133492;NO
X1236.pos;130.1591187;2.13;Unknown;Damselfish;1354.47997;YES
X527.pos;180.1024559;2.14;Unknown;all fish;11.13571097;NO
X822.pos;160.1338964;2.17;Unknown;all fish;553.174581;YES
X684.pos;154.0536721;2.2;Unknown;all fish;406.6386746;NO
X1039.pos;400.3420522;2.27;Unknown;all fish;103.5161146;YES
X40.pos;60.07998518;2.29;Unknown;Clownfish;0.66677566;NO
X41.pos;87.04412686;2.29;Unknown;Clownfish;9.942908748;NO
X47.pos;146.1185805;2.29;Carnitines;Clownfish;89.74823891;NO
X245.pos;218.1541509;2.31;Unknown;Clownfish;9.677555647;NO
X412.pos;172.1332359;2.32;Unknown;all fish;500.3161683;NO
X728.pos;158.1177845;2.33;Unknown;Clownfish;52.73059277;NO
X1383.pos;122.0726838;2.36;Unknown;all fish;1730.501803;NO
X622.pos;232.0214578;2.37;Unknown;all fish;1078.584108;YES
X928.pos;270.1068869;2.38;Unknown;all fish;25.32824216;NO
X585.pos;135.0148523;2.42;Unknown;all fish;9.959938481;NO
X609.pos;116.1071491;2.43;Unknown;all fish;69.66039634;NO
X611.pos;175.0254297;2.44;Unknown;all fish;138.9646118;NO
X489.pos;174.0225783;2.47;Unknown;all fish;2911.222075;YES
X1093.pos;102.1279381;2.54;Unknown;all fish;864.4729385;NO
X696.pos;211.9782985;2.56;Unknown;all fish;11094.6931;NO
X1257.pos;251.184314;2.64;Unknown;Clownfish;14.13116954;NO
X1259.pos;176.0923292;2.65;Unknown;Clownfish;6.12541474;NO
X1242.pos;250.1816442;2.66;Unknown;Clownfish;8.007251914;NO
X49.pos;186.0517104;2.67;Unknown;Damselfish;5182.087458;YES
X1365.pos;328.139448;2.73;Unknown;all fish;156.8879599;NO
X1232.pos;166.0864861;2.75;Benzoids;all fish;176.059864;NO
X1062.pos;314.2334711;2.87;Unknown;Clownfish;8.376002906;NO
X1342.pos;125.1075972;3.06;Unknown;all fish;503.5862089;YES
X1203.pos;104.1067259;3.07;;Clownfish;65.18701486;NO
X937.pos;184.0647303;3.07;Unknown;Clownfish;33.32568005;NO
X355.pos;222.0203465;3.08;Unknown;Clownfish;14.12914792;NO
X493.pos;206.0461554;3.08;Unknown;Clownfish;12.321232;NO
X973.pos;288.217843;3.08;Carnitines;Clownfish;12.67286021;NO
X1156.pos;116.1071092;3.1;Unknown;Clownfish;18.94566526;NO
X720.pos;196.064696;3.1;Unknown;Clownfish;13.98151887;NO
X1204.pos;180.0881698;3.11;Unknown;all fish;86.0828815;NO
X54.pos;234.0203027;3.11;Unknown;Clownfish;2.084830876;NO
X89.pos;218.0460713;3.12;Unknown;Clownfish;0.532722651;NO
X1196.pos;237.1684046;3.13;Unknown;Clownfish;6.477135071;NO
X1195.pos;236.1660752;3.14;Unknown;Clownfish;10.07573999;NO
X1216.pos;286.2022924;3.27;Unknown;Clownfish;13.15625219;NO
X708.pos;193.0907422;3.27;Unknown;all fish;7.915273726;NO
X712.pos;131.0708399;3.27;Unknown;all fish;8.666305163;NO
X166.pos;153.1388185;3.28;Unknown;all fish;19.12024836;NO
X277.pos;136.1124935;3.28;Unknown;all fish;43.28816171;NO
X780.pos;194.0935295;3.28;Unknown;all fish;192.4213635;NO
X165.pos;165.0261735;3.29;Unknown;Clownfish;16.81363284;NO
X742.pos;118.1225016;3.4;Unknown;all fish;78.23195144;NO
X948.pos;99.09126709;3.45;Unknown;all fish;232.9729095;NO
X848.pos;94.06483385;3.46;Unknown;all fish;57.15078508;NO
X1299.pos;221.0173816;3.48;Unknown;all fish;161.5363237;NO
X394.pos;260.1866042;3.52;Carnitines;Clownfish;38.56629323;NO
X1243.pos;760.5852571;3.54;Unknown;all fish;142.4337446;NO
X389.pos;136.0617168;3.64;Unknown;all fish;8398.952331;YES
X1157.pos;222.149642;3.66;Unknown;Clownfish;11.24954725;NO
X461.pos;137.0462325;3.66;Purine derivative;all fish;5172.905113;YES
X325.pos;386.2916641;3.69;Unknown;all fish;3.898400882;NO
X421.pos;144.0809166;3.74;Quinolines/Benzenoids;Clownfish;9.130804213;NO
X863.pos;102.0910035;3.74;Unknown;all fish;166.5920577;NO
X740.pos;160.1084789;3.75;Unknown;all fish;712.3036324;YES
X577.pos;114.0664092;3.79;Carboxylic acid;all fish;3256.892165;YES
X838.pos;118.1224298;3.79;Unknown;all fish;123.0886434;NO
X694.pos;246.1709314;3.81;Carnitines;Clownfish;463.5291302;YES
X502.pos;228.0812456;3.86;;Clownfish;7.934521525;NO
X505.pos;274.0868338;3.86;;Clownfish;10.56991449;NO
X640.pos;164.0568426;3.87;;Clownfish;73.83304629;NO
X746.pos;186.0390251;3.87;;Clownfish;21.38063958;NO
X1335.pos;280.1553506;3.92;;Clownfish;16.75868678;NO
X719.pos;176.128789;3.97;;all fish;18.81215241;NO
X537.pos;137.0461006;3.99;;all fish;411.6936046;YES
X644.pos;291.049108;3.99;;all fish;48.06463994;NO
X113.pos;245.1816245;4.05;;Clownfish;13.71928526;NO
X53.pos;174.1298987;4.06;;Clownfish;25.03437873;NO
X96.pos;243.183865;4.07;;Clownfish;45.22104162;NO
X148.pos;104.10829;4.08;;all fish;206222.3069;YES
X455.pos;116.1072876;4.14;;all fish;2106.07411;YES
X783.pos;303.1973488;4.17;;Clownfish;13.71610438;NO
X1344.pos;319.165578;4.18;;Clownfish;0.004329087;NO
X710.pos;232.155333;4.18;;all fish;454.5923948;YES
X796.pos;302.1971548;4.21;;Clownfish;13.31803163;NO
X750.pos;112.0502222;4.22;;all fish;33.66943107;NO
X679.pos;158.1545926;4.24;;all fish;100.5517599;NO
X906.pos;568.3400871;4.28;;all fish;1185.045252;YES
X1314.pos;274.1408229;4.3;;Clownfish;4.201831367;NO
X1321.pos;249.0989877;4.3;;Clownfish;10.50277826;NO
X348.pos;423.1703379;4.3;;Clownfish;9.541914295;NO
X896.pos;562.3761886;4.31;;all fish;1.338711843;NO
X976.pos;524.3712127;4.31;;all fish;301.0836386;NO
X227.pos;157.134364;4.32;;all fish;15.31421119;NO
X823.pos;564.3912504;4.32;;all fish;2.005339613;NO
X1198.pos;210.1495203;4.33;;Clownfish;5.275370374;NO
X1326.pos;248.0960588;4.33;;Clownfish;12.17789396;NO
X725.pos;522.3553047;4.34;;all fish;1980.041024;YES
X451.pos;262.2012017;4.35;;all fish;6.535825337;NO
X759.pos;537.3625944;4.36;;all fish;0.581264445;NO
X763.pos;536.3601351;4.36;;all fish;5.055047895;NO
X517.pos;264.1276894;4.37;;all fish;4.854746555;NO
X479.pos;374.2541309;4.39;;all fish;1.688653124;NO
X909.pos;232.0396806;4.39;;Clownfish;109.1946734;YES
X1341.pos;510.3934769;4.41;;all fish;29.41971192;YES
X1330.pos;496.3406776;4.42;;all fish;841.8641101;YES
X83.pos;139.1226295;4.43;;all fish;12.02724229;NO
X238.pos;152.1476491;4.47;;Damselfish;1383.658128;YES
X45.pos;76.0756628;4.47;Glycerophospholipids;Damselfish;4439.406636;YES
X46.pos;151.1441545;4.47;Unknown;Damselfish;28410.89799;YES
X258.pos;276.101778;4.49;Unknown;Clownfish;0.64815752;NO
X306.pos;180.1019543;4.51;Unknown;Clownfish;0.004323046;NO
X1072.pos;703.5759647;4.52;Unknown;all fish;199.451517;NO
X149.pos;143.0813227;4.55;amino acids and derivatives;all fish;67.43179487;NO
X1343.pos;482.3609634;4.57;Glycerophospholipids;all fish;20.57453707;NO
X162.pos;675.5433575;4.57;Glycerophospholipids;Damselfish;71.74537344;NO
X443.pos;480.3449921;4.58;Glycerophospholipids;all fish;20.44475985;NO
X846.pos;206.1194505;4.58;Unknown;all fish;1.382706925;NO
X515.pos;274.9040911;4.59;Unknown;all fish;814.9221009;NO
X1254.pos;190.1441716;4.6;Unknown;Clownfish;0.644969163;NO
X233.pos;160.1343437;4.61;Unknown;Clownfish;20.48093753;NO
X653.pos;186.149815;4.62;Unknown;all fish;136.8264146;YES
X541.pos;123.1168402;4.63;Unknown;all fish;18.34371627;NO
X784.pos;202.1810488;4.63;Unknown;Clownfish;18.05352455;NO
X504.pos;213.1972357;4.65;Unknown;all fish;54.20527049;NO
X52.pos;156.1135593;4.65;Unknown;all fish;31.99923973;NO
X69.pos;174.1252675;4.65;Unknown;Clownfish;923.5640131;YES
X634.pos;573.3743551;4.69;Unknown;all fish;41.35321238;NO
X582.pos;218.1395764;4.7;Carnitines;Clownfish;504.7961075;YES
X736.pos;568.3405341;4.71;Unknown;all fish;2539.034922;YES
X891.pos;550.3865187;4.71;Glycerophospholipids;all fish;50.09601395;NO
X1170.pos;127.0724874;4.72;Unknown;all fish;435.8792769;YES
X142.pos;164.0712236;4.72;Benzoids;all fish;18.94985899;NO
X686.pos;192.1063169;4.72;amino acids and derivatives;all fish;440.4876701;YES
X500.pos;326.1607123;4.73;Unknown;all fish;2.084670788;NO
X807.pos;544.3398431;4.73;Unknown;all fish;3352.10158;YES
X641.pos;590.3807906;4.74;Unknown;all fish;4.80916009;NO
X705.pos;721.5851084;4.74;Unknown;all fish;134.930447;YES
X862.pos;524.3713458;4.75;Unknown;all fish;824.973467;YES
X1113.pos;538.424353;4.76;Unknown;all fish;10.12470812;NO
X922.pos;252.1602793;4.76;Unknown;Clownfish;6.100897549;NO
X801.pos;542.3244815;4.77;Unknown;all fish;3609.08752;YES
X931.pos;522.3561691;4.77;Unknown;all fish;7474.749193;YES
X300.pos;693.5540656;4.78;Unknown;Damselfish;298.2623523;YES
X1275.pos;296.1495218;4.79;Unknown;Clownfish;1.957992382;NO
X1401.pos;510.355459;4.8;Unknown;all fish;146.5216683;NO
X625.pos;238.1447339;4.8;Unknown;Clownfish;4.270665271;NO
X761.pos;294.6872035;4.81;Unknown;all fish;23.70931439;NO
X1086.pos;496.3414501;4.83;Glycerophospholipids;all fish;10678.20135;YES
X603.pos;518.3223628;4.83;Unknown;all fish;108.4004112;NO
X743.pos;510.3919708;4.83;Unknown;all fish;168.5004342;NO
X1013.pos;134.1174227;4.84;Unknown;all fish;71.6002289;NO
X386.pos;530.3237486;4.84;Unknown;all fish;114.0572117;NO
X453.pos;534.2961473;4.84;Unknown;all fish;11.18692917;NO
X1124.pos;494.3246648;4.85;Unknown;all fish;1399.915315;NO
X799.pos;526.2935677;4.85;Unknown;all fish;989.7437845;YES
X1108.pos;495.3273121;4.86;Unknown;all fish;264.4131175;NO
X1265.pos;184.1452913;4.86;Unknown;all fish;126.2631675;YES
X521.pos;504.3437604;4.86;Unknown;all fish;42.10089483;NO
X542.pos;206.1211688;4.86;Unknown;Clownfish;7.136141433;NO
X724.pos;527.2960226;4.86;Unknown;all fish;231.260535;YES
X753.pos;147.0479022;4.86;Unknown;all fish;115.4591425;NO
X979.pos;532.374142;4.86;Unknown;Clownfish;1.017591691;NO
X1070.pos;232.1189857;4.87;Unknown;all fish;105.5958869;NO
X1215.pos;274.9039112;4.87;Unknown;all fish;1274.357259;NO
X317.pos;528.3078011;4.87;Unknown;all fish;298.0565465;YES
X1141.pos;258.9299385;4.88;Unknown;all fish;1338.212475;NO
X335.pos;407.1191431;4.88;Unknown;Clownfish;14.47571879;NO
X342.pos;445.0739612;4.88;Unknown;Clownfish;1.039607924;NO
X776.pos;512.3988948;4.88;Unknown;all fish;11.80029979;NO
X879.pos;502.2925671;4.88;Unknown;all fish;1253.081396;YES
X1100.pos;126.0658306;4.89;Unknown;all fish;42.34090376;NO
X232.pos;157.0495874;4.9;Unknown;Clownfish;4.394772364;NO
X254.pos;205.0710265;4.9;Unknown;all fish;8.171664428;NO
X511.pos;112.0502127;4.9;Unknown;all fish;770.8744225;NO
X1150.pos;266.1963744;4.91;Unknown;all fish;4.72164689;NO
X151.pos;169.0979291;4.91;Unknown;all fish;138.8014561;YES
X744.pos;246.0918717;4.91;Unknown;Clownfish;6.011200251;NO
X651.pos;500.2774976;4.92;Unknown;all fish;873.4997811;YES
X1110.pos;469.3119031;4.93;Glycerophospholipids;all fish;23.98770197;NO
X1186.pos;120.0805872;4.94;Unknown;all fish;60.78378438;NO
X215.pos;171.1134909;4.94;Unknown;Clownfish;24.60367465;NO
X266.pos;121.0884664;4.96;Unknown;Clownfish;4.510978697;NO
X119.pos;180.1026939;4.97;Unknown;Clownfish;53.91519157;YES
X409.pos;172.1333929;4.97;Unknown;all fish;13.36034695;NO
X901.pos;454.3296865;4.97;Unknown;all fish;37.64655045;NO
X35.pos;138.0554446;4.98;alkaloide;Clownfish;41.71386139;NO
X1054.pos;222.1701727;4.99;Unknown;all fish;8.309324377;NO
X90.pos;95.06844682;5;Unknown;Clownfish;10.30675596;NO
X93.pos;94.0648144;5;Unknown;Clownfish;9.6259079;NO
X946.pos;178.1442317;5.01;Unknown;all fish;20.13589064;NO
X1175.pos;208.1344175;5.02;Unknown;Clownfish;8.946975848;NO
X1285.pos;462.2235557;5.07;Unknown;all fish;13.44786059;NO
X819.pos;134.1174235;5.08;Unknown;all fish;40.25767882;NO
X1206.pos;172.1332428;5.24;Unknown;Clownfish;0.282677459;NO
X717.pos;169.0720572;5.77;Unknown;all fish;943.8931135;NO
X1025.pos;112.0504173;5.83;Unknown;all fish;0.004279777;YES
X1114.pos;244.0935279;5.84;Unknown;all fish;0.004279828;NO
X881.pos;161.1002236;5.9;Unknown;Clownfish;0.004351142;NO
X1036.pos;121.084255;5.92;Unknown;Clownfish;0.70879416;NO
X1095.pos;204.1237475;5.92;Carnitines;Clownfish;0.004184927;YES
X893.pos;160.097192;5.92;Unknown;Clownfish;0.004308142;NO
X486.pos;155.0822739;5.96;Unknown;Clownfish;0.22115318;NO
X1091.pos;170.117811;5.97;Unknown;Clownfish;0.181492745;NO
X1045.pos;103.0536439;5.98;Unknown;all fish;5.500776119;NO
X1202.pos;192.0788967;5.98;Unknown;Clownfish;0.004014111;NO
X1029.pos;120.0808422;5.99;Unknown;all fish;33.15150459;NO
X1085.pos;241.1554322;5.99;Unknown;Clownfish;4.220700238;NO
X1115.pos;164.1180784;5.99;Unknown;Clownfish;0.642959244;NO
X403.pos;166.0865207;6.01;amino acids and derivatives;all fish;12.85452364;NO
X1305.pos;174.1129205;6.02;Unknown;Clownfish;0.004298874;NO
X731.pos;231.1351286;6.03;Unknown;all fish;0.004357012;NO
X1348.pos;106.0861826;6.04;Unknown;all fish;1.35879558;NO
X605.pos;162.1139459;6.06;Carnitines;Clownfish;51.8122422;YES
X1355.pos;566.8881234;6.2;Unknown;all fish;762.0223873;NO
X1410.pos;430.9141158;6.2;Unknown;all fish;1393.105679;NO
X1298.pos;906.8243452;6.23;Unknown;all fish;618.7385049;NO
X466.pos;196.0954729;6.71;Unknown;Clownfish;22.22555399;NO
X695.pos;212.0689363;6.71;Unknown;Clownfish;0.399870203;NO
